Date,Name,Active,Length,Data,Tango,India,Victor,Oscar
2018-10-25,Volt,TRUE,60,[object Object],2.9103275479429636,0.33250362033145553,11.22,52812
2018-01-24,Volt,TRUE,60,[object Object],14.916562842676298,0.23518236052260244,19.31,28161
2018-01-25,Robert,TRUE,60,[object Object],1.7954104332806198,0.5110123598121268,12.77,7317
2018-10-28,Robert,TRUE,15,[object Object],8.412425421515852,0.3461050042667224,0.11,88925
2018-10-29,Robert,TRUE,30,[object Object],4.264091943913493,0.6678011088747469,7.33,40323
2018-10-30,Volt,FALSE,15,[object Object],0.13315963321127722,0.40262647352140934,9.76,52594
2018-10-31,Ink,TRUE,15,[object Object],3.131426754143578,0.6711459147717651,6.48,31561
2018-01-30,Robert,TRUE,30,[object Object],1.336171627216185,0.29152601974760906,4.50,29522
2018-11-02,Volt,FALSE,30,[object Object],9.10630939947188,0.9325523890668432,3.02,5335
2018-02-01,Orange,TRUE,30,[object Object],9.181208343026483,0.8418410248299262,16.69,93027
2018-12-05,Orange,TRUE,60,[object Object],19.467696749803395,0.04008132600199499,11.13,73484
2018-12-06,Ink,TRUE,30,[object Object],15.547555423340143,0.40976190528020817,17.69,84637
2018-12-07,Volt,TRUE,15,[object Object],11.481291175362674,0.4083515413887788,8.53,21197
2018-02-05,Ink,FALSE,30,[object Object],11.956486723449636,0.8537208089482626,10.21,31545
2018-12-09,Volt,TRUE,60,[object Object],0.3699524075506888,0.4552496074469503,1.13,62305
2018-12-10,Volt,TRUE,60,[object Object],18.96069247586403,0.3877560269664031,14.41,83786
2018-12-11,Volt,FALSE,60,[object Object],5.171590802500687,0.3203822492664723,12.70,41731
2018-02-09,Ink,TRUE,30,[object Object],13.091759719790153,0.11994267242826084,1.34,90117
2018-02-10,Robert,FALSE,15,[object Object],11.82995956182165,0.29489152733005497,13.27,13961
2018-12-14,Ink,TRUE,15,[object Object],5.317911520078575,0.38887555110066163,14.06,32667
2018-02-12,Orange,TRUE,30,[object Object],10.109854360467857,0.2078150672016983,2.75,75356
2018-12-16,Robert,TRUE,30,[object Object],5.25714395721216,0.4608635209542382,8.33,26297
2018-02-14,Ink,TRUE,30,[object Object],0.47052526094354175,0.05460283805140742,11.93,33417
2018-02-15,Robert,TRUE,30,[object Object],1.8348617558717928,0.8949559558363094,15.56,77982
2018-12-19,Robert,FALSE,30,[object Object],13.232317560535055,0.134408849658338,16.21,60290
2018-02-17,Volt,TRUE,60,[object Object],18.21066659257,0.006919911098841158,1.61,33565
2018-12-21,Orange,TRUE,30,[object Object],16.29984170668788,0.5464183898280377,9.20,99029
2018-02-19,Orange,TRUE,15,[object Object],16.191942980197428,0.11951117843235548,6.66,24326
2018-02-20,Robert,TRUE,60,[object Object],14.969431082434092,0.516443351725081,1.65,67526
2018-02-21,Orange,TRUE,60,[object Object],13.777786313086033,0.4231005983030618,17.35,38996
2018-12-25,Volt,TRUE,15,[object Object],17.143518423209944,0.5198396053255994,13.24,25496
2018-02-23,Ink,TRUE,15,[object Object],18.125987229669846,0.4208362485392989,13.38,98432
2018-12-27,Robert,FALSE,30,[object Object],10.74515292658974,0.7870772975969573,6.88,53630
2018-02-25,Orange,TRUE,60,[object Object],2.364138539059084,0.2034069483469132,15.77,24608
2018-12-29,Volt,FALSE,30,[object Object],10.407444039964524,0.6797020781292191,12.03,87882
2018-02-27,Orange,FALSE,60,[object Object],8.243536689592737,0.6087964437782889,8.23,86735
2018-02-28,Robert,FALSE,60,[object Object],0.13815529096112833,0.036268145475822244,19.66,12992
2019-01-01,Volt,FALSE,60,[object Object],7.617198623582175,0.7359922786936068,11.73,61842
2019-01-30,Volt,TRUE,30,[object Object],13.225403020474737,0.28439474380827967,19.66,33508
2019-01-31,Volt,TRUE,30,[object Object],1.7979880549623095,0.5751542802903702,6.13,47114
2019-02-01,Orange,FALSE,15,[object Object],3.464635252459791,0.12362252963429476,16.10,13683
2018-03-05,Orange,FALSE,15,[object Object],15.870846778264038,0.937550166397024,19.71,30881
2018-03-06,Robert,FALSE,30,[object Object],15.582277808801361,0.02684511378420229,8.30,15982
2019-02-04,Robert,FALSE,15,[object Object],10.958343151303422,0.12216035167885453,16.58,57579
2019-02-05,Ink,FALSE,30,[object Object],14.292985828374247,0.5342766490931503,9.62,37083
2019-02-06,Ink,TRUE,15,[object Object],19.406336598310766,0.9575384576590209,9.71,27341
2019-02-07,Volt,TRUE,60,[object Object],7.941163259711197,0.24996794015790313,1.77,58707
2018-03-11,Volt,TRUE,60,[object Object],17.03966421439643,0.45888332346273564,15.93,16472
2019-02-09,Robert,TRUE,30,[object Object],14.117133383762873,0.5349390955925619,10.53,11013
2018-03-13,Orange,FALSE,30,[object Object],3.884015481744476,0.38070525836140523,14.86,20485
2018-03-14,Volt,TRUE,15,[object Object],18.223276513886525,0.12302419616251115,0.78,42623
2019-02-12,Robert,FALSE,15,[object Object],5.7339830067398445,0.29628810030619124,2.43,58849
2018-03-16,Orange,TRUE,30,[object Object],10.756131377420015,0.26910838894185884,16.54,29930
2018-03-17,Ink,FALSE,60,[object Object],15.214460600145138,0.8831760898058121,16.10,97030
2018-03-18,Ink,FALSE,60,[object Object],7.355127827552357,0.8451560716310917,4.19,31246
2018-03-19,Volt,FALSE,60,[object Object],19.78477679942417,0.6809499007299848,0.15,27032
2019-02-17,Robert,FALSE,30,[object Object],19.516605892607576,0.0018158074916625466,16.70,26046
2019-02-18,Volt,FALSE,15,[object Object],1.5328094926320857,0.4842089234593552,11.35,24965
2019-02-19,Ink,FALSE,15,[object Object],13.545378670527928,0.9843341809143749,6.46,54853
2018-03-23,Orange,FALSE,30,[object Object],1.219375493036372,0.9094075895500788,8.22,42858
2018-03-24,Orange,FALSE,60,[object Object],13.592013388219133,0.6424152210556304,19.88,64588
2018-03-25,Orange,TRUE,30,[object Object],4.59347922435005,0.5251883782808056,19.96,69078
2019-02-23,Robert,FALSE,30,[object Object],0.6341564194512772,0.5765831072038003,14.88,49046
2019-02-24,Volt,TRUE,60,[object Object],17.289522901399017,0.4730267076463579,10.85,87382
2018-03-28,Robert,TRUE,15,[object Object],2.8346967847714,0.34798352667777155,5.97,99112
2019-02-26,Volt,TRUE,30,[object Object],16.976149430688547,0.9431362582575065,16.89,97253
2018-03-30,Orange,FALSE,15,[object Object],12.043902067776763,0.19305009108612858,1.02,80586
2019-02-28,Volt,FALSE,30,[object Object],11.437233424119784,0.9628427158063604,15.87,62465
2019-03-01,Robert,FALSE,30,[object Object],6.190923901276988,0.508098147396121,7.28,8975
2018-04-02,Orange,FALSE,60,[object Object],19.616628467354317,0.2424197463657487,12.60,81796
2019-04-03,Volt,FALSE,60,[object Object],11.550568345945646,0.2122890236012558,17.66,24172
2019-04-04,Ink,TRUE,15,[object Object],3.3916718948935864,0.02520252155125613,10.56,77842
2019-04-05,Volt,FALSE,60,[object Object],16.148449649859536,0.370558288007383,1.30,99420
2018-04-06,Volt,TRUE,15,[object Object],4.85842434248946,0.09946693239428694,11.76,41536
2018-04-07,Robert,TRUE,30,[object Object],16.067209447929088,0.9968774505020812,3.89,78246
2018-04-08,Robert,TRUE,60,[object Object],10.799070597788095,0.8862720120176351,5.30,49369
2019-04-09,Orange,FALSE,15,[object Object],6.42752403020503,0.24076258091759573,15.28,58916
2018-04-10,Ink,TRUE,30,[object Object],19.86761204488019,0.5930277164010651,10.66,57338
2018-04-11,Robert,FALSE,15,[object Object],5.0661416591178865,0.8697447972919832,11.70,42768
2018-04-12,Volt,TRUE,30,[object Object],1.3335980240424616,0.8518047117134724,5.09,84356
2019-04-13,Orange,FALSE,15,[object Object],18.628049539844135,0.9194612896586289,12.35,32875
2018-04-14,Volt,TRUE,15,[object Object],13.823840147022445,0.942824806671698,8.31,85002
2019-04-15,Robert,FALSE,30,[object Object],11.849310142710046,0.36649153045749316,2.26,29825
2018-04-16,Orange,FALSE,15,[object Object],6.78714947429917,0.8222458689686734,8.79,86397
2018-04-17,Orange,FALSE,60,[object Object],18.632436653110265,0.010214207554659183,4.43,25908
2019-04-18,Orange,FALSE,30,[object Object],17.027375508686895,0.8035169644871099,5.86,35029
2019-04-19,Volt,TRUE,60,[object Object],10.380426044808239,0.8406027763365458,18.66,42110
2018-04-20,Volt,FALSE,30,[object Object],11.735601608102094,0.9047819168924887,9.33,15342
2019-04-21,Orange,TRUE,60,[object Object],2.7420219571142113,0.6927774187937283,0.36,51914
2019-04-22,Orange,TRUE,15,[object Object],6.337782235523122,0.9760842283254836,2.33,30364
2018-04-23,Ink,FALSE,30,[object Object],15.996718022209988,0.20229640322692477,11.77,91953
2018-04-24,Volt,TRUE,30,[object Object],10.678090529711604,0.39621512169235196,19.88,90607
2018-04-25,Robert,TRUE,15,[object Object],15.986840038512806,0.7282655605326642,7.16,73248
2018-04-26,Ink,FALSE,60,[object Object],11.52837936772109,0.10080216807742515,12.02,39930
2018-04-27,Ink,FALSE,30,[object Object],15.700450015516125,0.2105218002307696,10.16,12185
2019-04-28,Volt,TRUE,15,[object Object],3.748451525175409,0.9666554226339259,18.74,46709
2019-04-29,Ink,FALSE,15,[object Object],17.44191129490072,0.13444824055204685,4.60,31294
2018-04-30,Robert,TRUE,30,[object Object],8.195852149473485,0.3937146222312722,17.36,42824
2019-05-01,Volt,TRUE,15,[object Object],14.691646922244406,0.8701516798267546,19.01,45455
2018-05-02,Robert,TRUE,30,[object Object],12.108873932413346,0.8218704273214443,10.96,20205
2019-06-02,Volt,FALSE,15,[object Object],0.9574691764816734,0.2560206550045854,13.67,12995
2019-06-03,Volt,FALSE,60,[object Object],8.17075139461413,0.5983008085966315,1.08,88938
2018-05-05,Orange,FALSE,60,[object Object],19.947801426230498,0.8541579636628291,1.08,60999
2019-06-05,Ink,TRUE,15,[object Object],3.5002589435061626,0.7729659810104101,15.19,69227
2018-05-07,Orange,FALSE,15,[object Object],7.352157063455449,0.8738830695429212,7.41,70484
2019-06-07,Volt,FALSE,30,[object Object],18.507395524759982,0.36561855224300177,5.65,39342
2018-05-09,Volt,FALSE,15,[object Object],1.8174312189875685,0.9295190897412298,17.48,84659
2019-06-09,Orange,TRUE,15,[object Object],12.931980181169124,0.9351460602068327,1.28,36657
2019-06-10,Volt,TRUE,15,[object Object],4.321445214670323,0.42966706502652086,6.29,35925
2018-05-12,Volt,TRUE,60,[object Object],16.58049350646223,0.6218081200726049,17.14,79423
2018-05-13,Orange,FALSE,30,[object Object],4.793350106682661,0.7232787569738548,13.42,40259
2019-06-13,Orange,TRUE,15,[object Object],3.936766392500255,0.23786225913632308,15.66,64428
2018-05-15,Orange,FALSE,60,[object Object],7.091586261062899,0.49129720137882593,3.22,59995
2019-06-15,Ink,FALSE,15,[object Object],7.745984223010094,0.4087148643313576,3.14,13744
2018-05-17,Robert,FALSE,30,[object Object],16.764209127226994,0.14376201905962493,8.40,7093
2018-05-18,Robert,FALSE,60,[object Object],13.66471115344353,0.9061393878085418,1.93,60013
2019-06-18,Robert,TRUE,60,[object Object],3.9376235747753663,0.6761252185409743,13.44,92658
2019-06-19,Robert,FALSE,15,[object Object],8.667583058106514,0.7160377377346812,2.24,65490
2018-05-21,Ink,FALSE,30,[object Object],3.647150929438925,0.12512252343174124,18.14,54795
2019-06-21,Ink,FALSE,15,[object Object],3.507829115630088,0.1334761611498998,17.81,25536
2018-05-23,Orange,TRUE,15,[object Object],14.641203878428485,0.013062422729253953,16.75,58793
2019-06-23,Orange,TRUE,30,[object Object],8.860531145031526,0.5865711953322672,10.57,32651
2019-06-24,Ink,TRUE,30,[object Object],15.201771187999281,0.2822161900121789,16.50,56372
2018-05-26,Ink,TRUE,60,[object Object],8.263198418638504,0.7780189369818675,3.97,76463
2019-06-26,Robert,TRUE,60,[object Object],10.81913820050259,0.882724822731171,16.13,62019
2018-05-28,Robert,FALSE,30,[object Object],0.49372362196406616,0.5816676084091441,3.21,64406
2019-06-28,Orange,TRUE,60,[object Object],10.317793178362983,0.3942151201210069,11.03,47944
2018-05-30,Robert,TRUE,60,[object Object],10.921002620775436,0.19707284786122048,8.85,33750
2019-06-30,Ink,TRUE,60,[object Object],0.4889244972706086,0.16163763274922216,1.61,76681
2018-06-01,Robert,TRUE,15,[object Object],8.985263888524667,0.2919942988414441,8.46,25467
2019-08-02,Orange,FALSE,30,[object Object],1.0457154407555258,0.1766037610874409,6.29,62510
2018-06-03,Robert,TRUE,60,[object Object],10.505003177999033,0.2402474870220781,7.76,81862
2018-06-04,Orange,TRUE,15,[object Object],17.81745674530379,0.036788883249717186,3.43,76715
2018-06-05,Volt,TRUE,60,[object Object],18.843522844540693,0.28359357883882064,18.07,55552
2019-08-06,Volt,FALSE,30,[object Object],0.5974024688313762,0.9322947753218098,17.31,72633
2019-08-07,Volt,TRUE,30,[object Object],8.692047305399413,0.08623900793799022,0.54,96825
2018-06-08,Robert,FALSE,60,[object Object],0.47119974295266154,0.6304945608082446,15.56,73034
2018-06-09,Orange,TRUE,15,[object Object],6.247221578329323,0.06104288864906171,16.06,53613
2019-08-10,Volt,TRUE,60,[object Object],5.704001098568758,0.39279037204231626,0.81,63716
2018-06-11,Ink,TRUE,15,[object Object],13.723349555851021,0.45803913457317535,9.65,35982
2018-06-12,Orange,TRUE,60,[object Object],17.87586672541165,0.4634471970288121,16.28,5184
2018-06-13,Ink,FALSE,30,[object Object],5.324750940558682,0.012712852875532255,0.66,58624
2019-08-14,Orange,TRUE,30,[object Object],10.295464296740459,0.2560256750220897,12.05,67197
2018-06-15,Ink,FALSE,60,[object Object],9.503810163474068,0.20598764861737773,17.09,19293
2019-08-16,Orange,TRUE,15,[object Object],0.986269195670797,0.6757543480733164,15.10,48815
2019-08-17,Ink,TRUE,60,[object Object],18.536161176716494,0.03867882569841741,4.39,84287
2018-06-18,Robert,TRUE,60,[object Object],9.798522704153916,0.17394338761195205,13.68,62413
2019-08-19,Orange,TRUE,30,[object Object],6.693848657412702,0.2968544872840979,2.33,54664
2019-08-20,Volt,TRUE,30,[object Object],18.931032795074977,0.8474425521630391,16.59,42931
2019-08-21,Robert,TRUE,60,[object Object],8.093274020983973,0.3964362658579459,10.70,71816
2019-08-22,Orange,TRUE,15,[object Object],5.836348881499349,0.5482029234725516,9.45,10740
2018-06-23,Ink,TRUE,30,[object Object],1.866509864193282,0.657936703469107,8.08,6063
2019-08-24,Orange,FALSE,15,[object Object],5.923955017905187,0.9917932851332156,6.12,20833
2018-06-25,Volt,TRUE,60,[object Object],6.028354723657894,0.34319379046734433,11.99,85404
2018-06-26,Ink,FALSE,60,[object Object],9.663761956615296,0.9198065738900874,0.89,51491
2019-08-27,Robert,TRUE,60,[object Object],10.103548545961086,0.9200144486829265,13.71,72858
2018-06-28,Ink,FALSE,60,[object Object],7.237180308419249,0.18336917589102075,4.44,5127
2019-08-29,Robert,TRUE,15,[object Object],15.961303186958995,0.3438139069290329,11.37,56588
2019-08-30,Ink,FALSE,15,[object Object],0.3829294818462836,0.8005109383605791,2.26,91105
2019-08-31,Robert,FALSE,30,[object Object],14.642498055822376,0.9855388386580768,4.73,78349
2019-10-01,Orange,FALSE,30,[object Object],2.69939551125991,0.946611956079191,14.05,7710
2019-10-02,Robert,FALSE,60,[object Object],13.842949352118179,0.3249570423666692,12.08,42861
2019-10-03,Volt,FALSE,60,[object Object],1.3008736506136165,0.10798332106837272,15.06,64787
2019-10-04,Ink,TRUE,15,[object Object],9.120027146303492,0.12607374931805104,16.65,6493
2018-07-06,Ink,FALSE,30,[object Object],17.59875819418509,0.966537822657985,7.43,59378
2018-07-07,Volt,TRUE,30,[object Object],0.27353558345175166,0.304968391446669,1.48,34273
2018-07-08,Robert,FALSE,30,[object Object],15.305805261345542,0.716454759720216,7.58,67010
2019-10-08,Volt,TRUE,30,[object Object],7.300237281196802,0.7033976240681359,17.35,45866
2018-07-10,Ink,FALSE,60,[object Object],13.063654959949318,0.2924924473295527,8.15,46516
2018-07-11,Orange,FALSE,30,[object Object],7.753019448206446,0.9455920037968963,13.90,62471
2019-10-11,Robert,TRUE,30,[object Object],15.867398298774877,0.1920629121771147,7.72,59668
2019-10-12,Volt,TRUE,15,[object Object],3.874593344666768,0.1729142475382186,15.49,69734
2018-07-14,Volt,FALSE,30,[object Object],1.8913390783554052,0.4891181120923378,8.43,5013
2018-07-15,Orange,TRUE,15,[object Object],19.96082757951692,0.8686312288940408,1.13,86769
2018-07-16,Volt,FALSE,15,[object Object],17.129466574090895,0.049701900002785626,11.42,49438
2018-07-17,Volt,FALSE,30,[object Object],13.772258015260576,0.15628556693830076,1.12,29935
2019-10-17,Volt,FALSE,15,[object Object],9.79610826843941,0.25194031571936515,17.87,75161
2018-07-19,Ink,FALSE,30,[object Object],4.235712102994413,0.11590469514927504,16.67,21211
2019-10-19,Volt,FALSE,30,[object Object],11.07982000939575,0.41803105896937054,12.23,95744
2019-10-20,Orange,TRUE,15,[object Object],15.803609692892007,0.3501842968645006,1.37,21911
2019-10-21,Orange,TRUE,30,[object Object],4.298514746032698,0.5120788666018452,8.19,83986
2019-10-22,Volt,FALSE,15,[object Object],16.322436400092144,0.9604676170785302,3.16,24695
2019-10-23,Robert,FALSE,60,[object Object],9.078939378862895,0.09726229531099695,15.60,98420
2018-07-25,Ink,TRUE,60,[object Object],12.769243717258622,0.20671678239036062,0.70,56565
2018-07-26,Ink,FALSE,15,[object Object],8.769676375415347,0.5599326593599563,5.38,69386
2018-07-27,Orange,TRUE,15,[object Object],13.310004248966871,0.5758004278547477,10.57,66134
2019-10-27,Ink,FALSE,60,[object Object],0.9590914827948716,0.2263426896008649,11.67,5607
2019-10-28,Ink,TRUE,30,[object Object],18.43718446119666,0.7737943922780788,13.94,89977
2018-07-30,Orange,TRUE,60,[object Object],3.1608659142578555,0.8119133630700757,1.47,89486
2018-07-31,Orange,FALSE,15,[object Object],12.215311714272858,0.8431028001949139,6.40,78784
2018-08-01,Volt,TRUE,30,[object Object],4.011704806551619,0.9724975956878004,1.49,87885
2018-08-02,Orange,TRUE,60,[object Object],2.7864552774360973,0.6187806132711828,15.74,66816
2018-08-03,Ink,FALSE,60,[object Object],12.890050127757725,0.9151207835444637,9.21,73086
2019-12-04,Volt,FALSE,30,[object Object],1.3631788663668631,0.9727484561478694,2.90,62129
2019-12-05,Robert,FALSE,30,[object Object],12.19264762900194,0.7047686315158177,18.97,25291
2018-08-06,Robert,TRUE,30,[object Object],17.34235429695989,0.35512269512461336,13.05,41376
2018-08-07,Orange,TRUE,15,[object Object],0.36138290520218774,0.958184932880056,5.13,92787
2019-12-08,Orange,FALSE,30,[object Object],1.8946487513912746,0.2622525922798451,6.03,43555
2019-12-09,Orange,FALSE,60,[object Object],0.9875730060363752,0.7954911963459765,6.39,51375
2018-08-10,Ink,TRUE,60,[object Object],6.84293278440907,0.25357318082955826,16.94,43025
2018-08-11,Volt,FALSE,30,[object Object],4.0378334220911105,0.8899081206869788,9.20,41808
2018-08-12,Orange,TRUE,15,[object Object],11.971077381386358,0.8567876413539188,7.78,54090
2018-08-13,Orange,FALSE,30,[object Object],19.010012487586835,0.000044903068418644665,19.46,76410
2019-12-14,Ink,FALSE,60,[object Object],16.71608397950171,0.9246549117188909,12.95,65521
2019-12-15,Robert,TRUE,30,[object Object],14.87211908239356,0.4058412374326712,14.06,14750
2019-12-16,Volt,TRUE,30,[object Object],18.010738758985735,0.6853784174407112,0.97,96662
2018-08-17,Orange,TRUE,15,[object Object],16.10288431614473,0.06689159736263495,5.58,97386
2019-12-18,Orange,TRUE,60,[object Object],0.08874656627016808,0.12086125801452163,5.07,10177
2019-12-19,Robert,TRUE,15,[object Object],0.683534312803058,0.5307095540337234,9.85,41432
2018-08-20,Ink,TRUE,15,[object Object],12.040476334885879,0.5382399286574151,14.20,41139
2019-12-21,Volt,FALSE,15,[object Object],19.73558640744475,0.12573508177027248,1.25,8271
2018-08-22,Volt,FALSE,30,[object Object],10.517241227546478,0.580792461055671,3.31,55414
2018-08-23,Robert,TRUE,60,[object Object],9.450548908175085,0.9195428527145504,6.14,8711
2018-08-24,Orange,FALSE,60,[object Object],19.86684698712233,0.4240074935304059,13.14,97728
2019-12-25,Robert,TRUE,15,[object Object],14.372393572675811,0.6039017310860593,13.19,53146
2019-12-26,Orange,TRUE,30,[object Object],19.844977820696492,0.14347122481128793,10.96,57815
2019-12-27,Volt,TRUE,15,[object Object],17.371854318016155,0.41799361537781965,6.93,21560
2019-12-28,Robert,TRUE,60,[object Object],3.981141789160718,0.30442614229176934,2.53,28465
2018-08-29,Orange,FALSE,15,[object Object],8.517793940208382,0.04914794995887051,4.15,60553
2019-12-30,Orange,FALSE,60,[object Object],5.686636747747169,0.6106322192639786,14.12,72025
2019-12-31,Volt,TRUE,15,[object Object],19.63588683282655,0.6531882202628034,1.78,64776
2018-09-01,Orange,FALSE,30,[object Object],2.1959621840367616,0.9512518448079192,19.41,31162
2018-09-02,Orange,TRUE,60,[object Object],7.7858908472003785,0.08048380363962604,2.57,29199
2018-09-03,Orange,TRUE,30,[object Object],13.110352313696211,0.3057004579504141,0.98,39202
2020-02-04,Volt,TRUE,30,[object Object],13.445236392813019,0.08045814047784794,11.42,35598
2020-02-05,Ink,TRUE,15,[object Object],10.728364414974681,0.9828581712653222,17.56,13473
2018-09-06,Orange,FALSE,15,[object Object],18.493957961191402,0.15384494939632742,19.65,19216
2020-02-07,Robert,TRUE,15,[object Object],5.13344823617405,0.49220522273655387,6.49,99861
2020-02-08,Orange,FALSE,60,[object Object],18.124428536334438,0.28903174742217974,2.27,56325
2018-09-09,Robert,FALSE,15,[object Object],5.594965296198189,0.3541851809195318,3.53,24085
2018-09-10,Ink,TRUE,60,[object Object],10.185269755071356,0.6811077261628449,0.14,99942
2020-02-11,Ink,FALSE,30,[object Object],10.09774404485885,0.7208686010151273,14.41,96919
2020-02-12,Robert,FALSE,30,[object Object],10.529389802792446,0.7582236665819875,4.41,94057
2018-09-13,Volt,TRUE,15,[object Object],1.0961543347890235,0.5921835226267496,19.29,98290
2020-02-14,Robert,FALSE,60,[object Object],16.3543654564912,0.6762153396992383,10.54,35499
2018-09-15,Ink,TRUE,60,[object Object],4.068588840703189,0.9783305851453181,16.46,93332
2018-09-16,Ink,FALSE,15,[object Object],17.60351188742458,0.27712667801721125,3.12,53856
2020-02-17,Ink,TRUE,60,[object Object],3.65336772369389,0.031504011207961424,9.48,21144
2020-02-18,Ink,FALSE,60,[object Object],19.010407023556226,0.33427452722590956,13.57,89769
2018-09-19,Orange,FALSE,15,[object Object],19.240168796683253,0.18894042116755183,12.10,34694
2018-09-20,Robert,TRUE,60,[object Object],5.9908502244130934,0.12545048720726926,1.75,18691
2020-02-21,Ink,TRUE,60,[object Object],8.460645428050135,0.996077151952073,6.69,27450
2020-02-22,Ink,FALSE,15,[object Object],1.0485665479967787,0.5818349196567656,0.89,88593
2018-09-23,Ink,TRUE,30,[object Object],7.631174225755468,0.31834401023685266,1.04,46493
2018-09-24,Ink,FALSE,15,[object Object],8.350044222895994,0.9622700823323147,2.01,48811
2020-02-25,Ink,FALSE,15,[object Object],4.297179481557527,0.228951808766094,2.22,22491
2018-09-26,Robert,TRUE,30,[object Object],15.855827282318868,0.14418314451365966,3.98,88177
2020-02-27,Orange,FALSE,30,[object Object],9.989602602017538,0.7842731228465252,7.45,60352
2020-02-28,Volt,TRUE,30,[object Object],2.698176677663655,0.3156194062490201,15.23,64039
2018-09-29,Volt,TRUE,15,[object Object],4.583320757620091,0.4998047678272355,5.39,15638
2018-09-30,Orange,TRUE,15,[object Object],14.218169805180437,0.11994963063843089,10.51,83680
2018-10-01,Orange,TRUE,60,[object Object],19.98726388167697,0.5633717745738744,19.29,66051
2018-10-02,Volt,FALSE,15,[object Object],19.770670520428773,0.7667601456358089,9.68,10203
2018-10-03,Robert,FALSE,30,[object Object],3.414940034882372,0.6041596581928159,12.94,72737
2018-10-04,Ink,TRUE,15,[object Object],7.926117719994661,0.41781401849612876,18.07,64681
2020-04-05,Volt,FALSE,30,[object Object],10.83948445269884,0.3525010859318245,19.72,37265
2020-04-06,Robert,TRUE,15,[object Object],16.45229724585551,0.5210584417784192,7.22,25939
2018-10-07,Robert,FALSE,30,[object Object],19.409044334644324,0.9003021584870512,7.68,61367
2020-04-08,Robert,FALSE,60,[object Object],10.003404111131747,0.6983969533319887,7.38,74326
2018-10-09,Volt,FALSE,15,[object Object],15.911232132325011,0.6481324141665965,4.33,92085
2018-10-10,Ink,TRUE,60,[object Object],2.3983186637950693,0.9881001279563637,17.71,98566
2020-04-11,Robert,FALSE,15,[object Object],18.87878627968202,0.9604467277260615,14.10,54351
2020-04-12,Robert,TRUE,30,[object Object],10.998789776441606,0.36002299907036184,6.74,94347
2018-10-13,Orange,TRUE,60,[object Object],19.288286523202448,0.513528872278691,0.84,60799
2018-10-14,Robert,TRUE,60,[object Object],17.314816423463604,0.07190184971852553,15.88,98870
2020-04-15,Ink,FALSE,60,[object Object],6.428913432788681,0.9805854128817406,8.08,70034
2018-10-16,Orange,FALSE,60,[object Object],5.786574581740358,0.4300596776395085,15.45,58615
2020-04-17,Volt,FALSE,15,[object Object],17.334041219562046,0.16010629795634346,11.52,33143
2020-04-18,Orange,FALSE,15,[object Object],9.322037834439616,0.07042259253919081,6.02,88668
2018-10-19,Orange,FALSE,15,[object Object],6.435229413873924,0.9225310625786451,16.79,48809
2018-10-20,Ink,FALSE,30,[object Object],15.819508982934401,0.9505583609293558,4.70,43461
2018-10-21,Volt,TRUE,15,[object Object],18.879206487792942,0.9866782907596556,0.09,59239
2020-04-22,Orange,FALSE,60,[object Object],6.1662488768741275,0.3589142588393208,11.49,32075
2018-10-23,Volt,TRUE,15,[object Object],8.52183341831218,0.044327533620196036,17.31,5145
2018-10-24,Volt,FALSE,60,[object Object],16.293800737850113,0.33097568968049274,16.18,91932
2018-10-25,Volt,TRUE,30,[object Object],5.535520375920369,0.958817838974974,14.66,73865
2020-04-26,Ink,TRUE,15,[object Object],7.261389750790963,0.24400220035076314,8.43,84939
2018-10-27,Orange,FALSE,60,[object Object],18.155052778022124,0.7412017584136867,2.99,54403
2018-10-28,Volt,FALSE,30,[object Object],17.893268214739415,0.6351563425306197,4.91,34315
2018-10-29,Orange,TRUE,30,[object Object],16.707489599608856,0.5878901564738013,2.69,12451
2018-10-30,Robert,FALSE,60,[object Object],8.424930823690087,0.48933950320905995,14.83,84576
2018-10-31,Orange,TRUE,30,[object Object],12.407463232258017,0.7803619589349395,9.60,63287
2018-11-01,Ink,FALSE,15,[object Object],8.036717483158014,0.48386854372552324,16.28,13452
2020-06-03,Volt,FALSE,15,[object Object],9.565132851501904,0.409623456258829,12.19,56022
2018-11-03,Orange,FALSE,15,[object Object],9.12157953357478,0.28549592252507594,12.60,97856
2020-06-05,Volt,TRUE,30,[object Object],3.4245063906192774,0.6488193909346387,8.18,32676
2018-11-05,Volt,FALSE,60,[object Object],7.438315796110491,0.44900044763736324,4.99,70225
2020-06-07,Robert,FALSE,15,[object Object],14.080458194836325,0.17056123509530807,8.15,72891
2018-11-07,Ink,FALSE,60,[object Object],14.766293095332133,0.7069478243640082,17.98,42952
2020-06-09,Ink,TRUE,60,[object Object],11.353647934270361,0.42034712755872006,10.71,86935
2018-11-09,Ink,FALSE,15,[object Object],7.628680829053738,0.4021498807617021,14.28,18664
2018-11-10,Orange,TRUE,30,[object Object],16.410901589608176,0.706603822520014,19.68,25064
2018-11-11,Orange,TRUE,60,[object Object],19.945315385533902,0.31287640810977035,3.67,19500
2018-11-12,Ink,FALSE,30,[object Object],2.7132950310394532,0.2285911811029433,0.37,97530
2018-11-13,Volt,TRUE,15,[object Object],0.8571114040950167,0.6505538475046535,12.73,28447
2018-11-14,Ink,FALSE,15,[object Object],11.521054126122294,0.4239517105445314,2.60,65770
